0,1,2,3,4,5,6,7,8,9,10
210,1,,OTC_ENAKF_2023.pdf,305,45,0,What is the total amount of CO2 equivalents calculated on a location basis in million metric tons for the year 2023?,70.69,,
211,1,,OTC_ENAKF_2023.pdf,305,45,0,What was the amount of CO2 equivalents from purchased power sold to end-customers (location-based) in million metric tons for the year 2022?,40.48,,
212,1,,OTC_ENAKF_2023.pdf,305,45,0,What was the amount of CO2 equivalents for purchased power sold to end-customers (market-based) in million metric tons in 2021?,54.75,,
213,1,,OTC_ENAKF_2023.pdf,305,45,0,What is the amount of CO2 equivalents from the combustion of natural gas sold to end-customers in million metric tons for the year 2023?,30.12,,
214,1,,OTC_ENAKF_2023.pdf,305,45,0,What was the total CO2 equivalents for purchased goods and services in million metric tons in 2022?,2.81,,
215,1,,OTC_ENAKF_2023.pdf,305,45,0,What was the amount of CO2 equivalents from power and heat generation related to leased assets in million metric tons for the year 2021?,1.29,,
216,1,,OTC_ENAKF_2023.pdf,305,45,0,What was the total amount of CO2 equivalents from employee commuting emissions in million metric tons for the year 2023?,0.06,,
217,1,,OTC_ENAKF_2023.pdf,305,45,0,What was the amount of CO2 equivalents for upstream processes of leased assets (leased vehicles) in million metric tons in 2022?,0.02,,
218,1,,OTC_ENAKF_2023.pdf,305,45,0,What was the total amount of CO2 equivalents from business travel emissions in million metric tons for the year 2021?,0,,
219,1,2.0,OTC_ENAKF_2023.pdf,305,45,0,What is the overall greenhouse gas emissions (location-based) in million metric tons for the year 2023?,70.69,,
220,1,,OTC_ENAKF_2023.pdf,305,45,0,What was the total greenhouse gas emissions (market-based) in million metric tons for the year 2022?,82.58,,
221,1,,OTC_ENAKF_2023.pdf,305,49,0,What was the quantity of NOx emissions measured in metric tons for the year 2023?,2501,,
222,1,,OTC_ENAKF_2023.pdf,305,49,0,What was the amount of SO2 emissions in metric tons for the year 2022?,652,,
223,1,,OTC_ENAKF_2023.pdf,305,49,0,What was the total Dust emissions measured in metric tons for the year 2021?,61,,
224,1,,OTC_ENAKF_2023.pdf,305,49,0,What was the quantity of NOx emissions measured in metric tons for the year 2022?,1727,,
225,1,,OTC_ENAKF_2023.pdf,305,49,0,What was the amount of SO2 emissions measured in metric tons for the year 2023?,828,,
226,1,,OTC_ENAKF_2023.pdf,305,49,0,What was the total Dust emissions measured in metric tons for the year 2022?,51,,
227,1,,OTC_ENAKF_2023.pdf,305,49,0,What was the quantity of NOx emissions measured in metric tons for the year 2021?,1716,,
228,1,,OTC_ENAKF_2023.pdf,305,49,0,What was the amount of SO2 emissions in metric tons for the year 2021?,581,,
229,1,,OTC_ENAKF_2023.pdf,305,49,0,What is the total Dust emissions measured in metric tons for the year 2023?,53,,
230,1,2.0,OTC_ENAKF_2023.pdf,306,268,0,What was the overall amount of non-hazardous waste produced in metric kilotons for the year 2023?,496.1,,
231,1,2.0,OTC_ENAKF_2023.pdf,306,268,0,What was the amount of non-hazardous waste recovered in metric kilotons during the year 2022?,364.1,,
232,1,2.0,OTC_ENAKF_2023.pdf,306,268,0,What was the quantity of non-hazardous waste that was disposed of in metric kilotons in 2021?,17.9,,
233,1,2.0,OTC_ENAKF_2023.pdf,306,268,0,What is the overall quantity of hazardous waste produced in metric kilotons for the year 2023?,205.4,,
234,1,2.0,OTC_ENAKF_2023.pdf,306,268,0,What was the amount of hazardous waste recovered in metric kilotons for the year 2022?,107.5,,
235,1,2.0,OTC_ENAKF_2023.pdf,306,268,0,What was the quantity of hazardous waste that was disposed of in metric kilotons for the year 2021?,34.5,,
236,1,2.0,OTC_ENAKF_2023.pdf,306,268,0,What is the overall quantity of waste produced in metric kilotons for the year 2023?,701.5,,
237,1,2.0,OTC_ENAKF_2023.pdf,306,268,0,What was the recycling percentage of total waste in the year 2022?,87,,
238,1,2.0,OTC_ENAKF_2023.pdf,306,268,0,What was the overall quantity of low and intermediate-level radioactive waste measured in metric tons for the year 2023?,1374.1,,
239,1,2.0,OTC_ENAKF_2023.pdf,306,268,0,What was the overall amount of high-level radioactive waste measured in metric tons for the year 2021?,65,,
240,1,,OTC_ENAKF_2023.pdf,306,51,0,What was the total amount of low and intermediate-level radioactive waste produced in 2023 measured in metric tons?,1374.1,,
241,1,,OTC_ENAKF_2023.pdf,306,51,0,What was the amount of low and intermediate-level radioactive waste produced in 2022 measured in metric tons?,1105.7,,
242,1,,OTC_ENAKF_2023.pdf,306,51,0,What was the total amount of low and intermediate-level radioactive waste produced in 2021 measured in metric tons?,1420.2,,
243,1,,OTC_ENAKF_2023.pdf,306,51,0,What was the amount of high-level radioactive waste produced in 2023 measured in metric tons?,0,,
244,1,,OTC_ENAKF_2023.pdf,306,51,0,What was the amount of high-level radioactive waste produced in 2022 measured in metric tons?,0,,
245,1,,OTC_ENAKF_2023.pdf,306,51,0,What was the amount of high-level radioactive waste produced in 2021 measured in metric tons?,65,,
246,1,,axa_2023.pdf,301,183,0,What proportion of paper used in the office was recycled and/or sustainably sourced in 2023?,67,,
247,1,,axa_2023.pdf,301,183,0,What is the percentage change in the share of recycled and/or sustainably managed paper used in the office from 2019 to 2023?,7,,
248,1,,axa_2023.pdf,301,183,0,What was the proportion of recycled and/or sustainably sourced paper utilized in marketing and distribution during 2022?,72,,
249,1,,axa_2023.pdf,301,183,0,What is the percentage change in the use of recycled and/or sustainably managed paper for marketing and distribution from 2023 to 2025?,-17,,
250,1,,axa_2023.pdf,301,183,0,What was the overall percentage of recycled and/or sustainably sourced paper in the year 2019?,62,,
251,1,,axa_2023.pdf,301,183,0,What was the change in the overall percentage of recycled and/or sustainably sourced paper from 2022 to 2023?,4,,
252,1,,axa_2023.pdf,301,183,0,What was the recycling percentage of total sorted waste compared to total waste in 2023?,55,,
253,1,,axa_2023.pdf,301,183,0,What is the change in the percentage of waste recycled from total sorted to total waste between the years 2023 and 2025?,60,,
254,1,,axa_2023.pdf,302,183,0,What was the total amount of fossil energy consumed in relation to own operations in 2023 (MWh)?,94903,,
255,1,,axa_2023.pdf,302,183,0,What is the percentage change in total fossil energy consumption associated with own operations from 2019 to 2023?,54,,
256,1,,axa_2023.pdf,302,183,0,What was the total renewable energy consumption in 2022 measured in MWh?,135946,,
257,1,,axa_2023.pdf,302,183,0,What is the percentage change in total renewable energy consumption from 2022 to 2023?,-7,,
258,1,,axa_2023.pdf,302,183,0,What was the total electricity usage associated with internal operations in 2022 (MWh)?,188985,,
259,1,,axa_2023.pdf,302,183,0,What is the percentage change in total electricity consumption associated with own operations from 2023 to 2025?,-30,,
260,1,,axa_2023.pdf,302,183,0,What was the total energy usage associated with internal operations in the year 2019 (MWh)?,332604,,
261,1,,axa_2023.pdf,302,183,0,What was the percentage change in total energy consumption associated with own operations from 2019 to 2023?,-33,,
262,1,,axa_2023.pdf,302,183,0,What is the energy intensity measured per revenue for the year 2023 (Mwh/€ Million)?,2.2,,
263,1,,axa_2023.pdf,302,183,0,What was the percentage change in energy intensity per revenue from 2022 to 2023?,-11,,
264,1,2.0,axa_2023.pdf,302,183,0,What amount of total waste was produced in 2023 (T)?,4350,,
265,1,2.0,axa_2023.pdf,302,183,0,What was the volume of water used in 2022 (in cubic meters)?,447929,,
266,1,,axa_2023.pdf,302,183,0,What percentage of total electricity consumption was derived from renewable sources in 2023?,63,,
267,1,,axa_2023.pdf,302,183,0,What is the percentage change in renewable electricity from 2023 to the target set for 2025?,100,,
268,1,,axa_2023.pdf,302,183,0,What was the total amount of fossil energy consumed in relation to own operations in 2022 (MWh)?,110451,,
269,1,,axa_2023.pdf,302,183,0,What is the percentage change in total fossil energy consumption associated with own operations from 2019 to 2023?,54,,
270,1,2.0,axa_2023.pdf,302,183,0,What percentage of recycled and/or sustainably sourced paper was utilized for office purposes in 2023?,67,,
271,1,,axa_2023.pdf,303,183,0,What was the volume of water used in 2022 (in cubic meters)?,447929,,
272,1,,axa_2023.pdf,303,183,0,What is the percentage change in water consumption from 2022 to 2023?,7,,
273,1,,axa_2023.pdf,303,183,0,What was the water usage per individual in the year 2019?,6.9,,
274,1,,axa_2023.pdf,303,183,0,What is the per capita water usage in 2023?,3.9,,
275,1,,axa_2023.pdf,303,183,0,What is the percentage change in water usage from 2019 to 2023?,43,,
276,1,,axa_2023.pdf,303,183,0,What is the change in percentage of water usage per individual from 2022 to 2023?,5,,
277,1,,axa_2023.pdf,305,179,0,What were the total gross Scope 1 greenhouse gas emissions in 2022 measured in tonnes of CO2 equivalent?,21382,3,3
278,1,,axa_2023.pdf,305,179,0,What is the percentage change in total gross Scope 1 GHG emissions from 2023 to the target for 2025 in tonnes of CO2 equivalent?,-25,3,6
279,1,,axa_2023.pdf,305,179,0,What is the percentage change in total gross Scope 1 GHG emissions from 2022 to 2023 measured in tonnes of CO2 equivalent?,1,3,5
280,1,,axa_2023.pdf,305,179,0,What was the amount of gross market-based Scope 2 GHG emissions in 2023 measured in tonnes of CO2 equivalent?,30712,5,4
281,1,,axa_2023.pdf,305,179,0,What was the percentage change in the gross market-based Scope 2 GHG emissions from 2023 to the target for 2025 in tonnes of CO2 equivalent?,-35,5,6
282,1,,axa_2023.pdf,305,179,0,What was the percentage change in gross market-based Scope 2 GHG emissions from 2019 to 2023 in tonnes of CO2 equivalent?,-48,5,7
283,1,,axa_2023.pdf,305,179,0,What was the total gross indirect (Scope 3) GHG emissions using a market-based approach in 2022 measured in tonnes of CO2 equivalent?,185354,8,3
284,1,,axa_2023.pdf,305,179,0,What is the percentage change in total gross indirect (Scope 3) GHG emissions market-based from 2019 to 2023 in tonnes of CO2 equivalent?,-35,8,7
285,1,2.0,axa_2023.pdf,305,179,0,What was the average number of full-time equivalents (FTEs) in the workforce for the year 2023?,121354,,
286,1,2.0,axa_2023.pdf,305,179,0,What was the income in million Euros for the year 2022?,101844,,
287,1,,axa_2023.pdf,305,179,0,What was the per capita total GHG emissions (Market-based) in 2022 expressed in tCO2 eq/FTE?,2.2,33,3
288,1,,axa_2023.pdf,305,179,0,What is the percentage change in total GHG emissions (Market-based) per individual from 2022 to 2023 in tCO2 eq/FTE?,-16,33,5
289,1,,axa_2023.pdf,305,179,0,What was the per capita GHG emissions from employee commuting in 2023 measured in tCO2 eq/FTE?,0.6,35,4
290,1,,axa_2023.pdf,305,179,0,What was the percentage change in GHG emissions from employee commuting per individual from 2019 to 2023 in tCO2 eq/FTE?,-42,35,7
291,1,,axa_2023.pdf,306,183,0,What was the overall amount of waste produced in 2022 measured in tons?,5070,33,3
292,1,,axa_2023.pdf,306,183,0,What was the amount of unsorted waste documented in 2023 measured in tons?,1955,34,4
293,1,,axa_2023.pdf,306,183,0,What is the overall amount of waste produced in 2023 measured in tons?,4350,33,4
294,1,,axa_2023.pdf,306,183,0,What was the total amount of unsorted waste recorded in 2022 in tons?,2757,34,3
295,1,,axa_2023.pdf,306,183,0,What was the total amount of unsorted waste in 2021 measured in tons?,4681,34,2
296,1,,axa_2023.pdf,306,183,0,What proportion of waste was recycled in 2023 relative to the total sorted versus total waste?,55,36,4
297,1,,axa_2023.pdf,306,183,0,What was the overall amount of waste produced in 2019 measured in tons?,7129,33,2
298,1,,OTC_SU_2023.pdf,301,308,1,What was the proportion of environmentally friendly material in our products for the year 2023?,29,2,4
299,1,,OTC_SU_2023.pdf,301,308,1,What percentage of primary and secondary packaging was made without single-use plastic using recycled cardboard in 2022?,45,3,5
300,1,2.0,OTC_SU_2023.pdf,301,308,1,What was the percentage of product revenues associated with Green Premium in the year 2021?,78,,
301,1,,OTC_SU_2023.pdf,301,308,1,What was the amount of metric tons of primary resource consumption avoided through take-back at end-of-use in the year 2020?,60149,5,7
302,1,2.0,OTC_SU_2023.pdf,301,308,1,What was the total number of safety recalls reported in 2023?,23,,
303,1,,OTC_SU_2023.pdf,302,311,0,What was the quantity of renewable electricity produced on site and returned to the grid in 2023 measured in MWh?,2960,2,4
304,1,3.0,OTC_SU_2023.pdf,302,311,0,What was the amount of grid electricity used in 2022 measured in MWh?,107019,5,5
305,1,3.0,OTC_SU_2023.pdf,302,311,0,What was the total quantity of renewable electricity acquired in 2023 measured in MWh?,72632,6,4
306,1,3.0,OTC_SU_2023.pdf,302,311,0,What was the amount of district heating used in 2021 measured in MWh?,5491,8,6
307,1,3.0,OTC_SU_2023.pdf,302,311,0,What was the fuel oil consumption in MWh for the year 2022?,855,9,5
308,1,3.0,OTC_SU_2023.pdf,302,311,0,What was the amount of gas used in 2023 measured in MWh?,21008,10,4
309,1,3.0,OTC_SU_2023.pdf,302,311,0,What percentage of electricity was obtained from renewable sources in 2020?,80,3,7
310,1,3.0,OTC_SU_2023.pdf,302,311,0,What was the total coal usage in MWh for the year 2021?,0,11,6
311,1,3.0,OTC_SU_2023.pdf,302,311,0,What was the consumption of renewable fuel and heat in MWh for the year 2022?,0,12,5
312,1,3.0,OTC_SU_2023.pdf,302,311,0,What was the recorded percentage of electricity obtained from renewable sources in the year 2023?,88,3,4
313,1,,OTC_SU_2023.pdf,302,310,1,What is the estimated total energy usage from non-renewable sources in MWh for the year 2023?,417294,12,4
314,1,,OTC_SU_2023.pdf,302,310,1,What was the recorded estimated total energy consumption from renewable sources in MWh for the year 2023?,707033,10,4
315,1,,OTC_SU_2023.pdf,302,310,1,What is the total estimated energy usage in MWh for the year 2023?,1124327,4,4
316,1,3.0,OTC_SU_2023.pdf,302,310,1,What was the amount of energy consumed from grid electricity in MWh for the year 2023?,82590,15,4
317,1,3.0,OTC_SU_2023.pdf,302,310,1,What is the total estimated energy usage from gas in MWh for the year 2023?,190088,20,4
318,1,3.0,OTC_SU_2023.pdf,302,310,1,What was the fuel oil consumption in MWh for the year 2023?,12991,19,4
319,1,,OTC_SU_2023.pdf,302,310,1,What is the estimated overall proportion of renewable energy for the year 2023?,62.9,11,4
320,1,,OTC_SU_2023.pdf,302,310,1,What is the estimated overall proportion of non-renewable energy for the year 2023?,37.1,13,4
321,1,3.0,OTC_SU_2023.pdf,303,310,0,What is the total volume of surface water extracted in 2023 measured in cubic meters?,17699,4,4
322,1,3.0,OTC_SU_2023.pdf,303,310,0,What was the volume of groundwater extracted in 2022 measured in cubic meters?,492308,5,5
323,1,3.0,OTC_SU_2023.pdf,303,310,0,What was the total amount of water extracted from third-party sources in 2021 measured in cubic meters?,1507606,6,6
324,1,3.0,OTC_SU_2023.pdf,303,310,0,What was the total volume of surface water extracted in 2020 measured in cubic meters?,17461,4,7
325,1,,OTC_SU_2023.pdf,303,310,0,What was the total volume of water withdrawn in 2023 measured in cubic meters?,1899190,3,4
326,1,,OTC_SU_2023.pdf,303,310,0,What was the total volume of water withdrawn from water-stressed regions in 2022 measured in cubic meters?,842216,11,5
327,1,,OTC_SU_2023.pdf,303,310,0,What was the percentage of locations in water-stressed regions that implemented a water conservation strategy in 2023?,73,12,4
328,1,,OTC_SU_2023.pdf,303,310,0,What was the total volume of water extracted for cooling purposes in 2021 measured in cubic meters?,879602,8,6
