pdf name,gri,page nbr,table nbr,question,question_type,question_type_ext,value,row indices,col indices,row/column spanning,firstk,fn_details
NYSE_TTE_2023.pdf,305,383,1,"What is the reduction in indirect GHG emissions from the category ""Cat 2 Capital goods"" in 2023 compared to ""Cat 10 Processing of sold products"" in 2023?",QuantitativeResponseGenerator,reduction_difference,2.0,"[10, 2]","[3, 3]",1,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,305,383,1,"What is the total estimate of indirect GHG emissions in Mt CO2e for the categories of Scope 3 listed for the year 2023, including Purchased goods and services, Capital goods, Fuel-and-energy-related activities, Upstream transportation, Waste generated in operations, Upstream leased assets, Downstream transportation, Processing of sold products, and Use of sold products?",QuantitativeResponseGenerator,sum,404.0,"[1, 2, 3, 4, 5, 8, 9, 10, 11]","[3, 3, 3, 3, 3, 3, 3, 3, 3]",1,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,306,387,3,What is the reduction in the total volume of processed waste in 2019 compared to the reuse percentage in the same year?,QuantitativeResponseGenerator,reduction_difference,597.0,"[1, 4]","[2, 2]",1,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,306,387,3,What is the percentage increase in the reuse rate from the non-hazardous waste volume in 2020 compared to the reuse percentage in the same year?,QuantitativeResponseGenerator,increase_percentage,-80.53,"[2, 4]","[3, 3]",1,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,306,387,3,What is the sum of the total volume of processed waste and non-hazardous waste for the year 2021?,QuantitativeResponseGenerator,sum,835.0,"[1, 2]","[4, 4]",1,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,306,387,3,What is the increase difference between the total volume of processed waste in 2023 and the hazardous waste in 2023?,QuantitativeResponseGenerator,increase_difference,-319.0,"[1, 3]","[6, 6]",1,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,306,387,3,What is the average volume of non-hazardous waste processed by the company from 2019 to 2023?,QuantitativeResponseGenerator,average,330.8,"[2, 2, 2, 2, 2]","[2, 3, 4, 5, 6]",0,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,306,387,3,What is the reduction in the volume of hazardous waste from 2022 to 2023?,QuantitativeResponseGenerator,reduction_difference,-26.0,"[3, 3]","[5, 6]",0,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,306,387,3,What is the percentage change in the volume of non-hazardous waste processed from 2020 to 2021?,QuantitativeResponseGenerator,increase_percentage,-9.55,"[2, 2]","[4, 3]",0,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NYSE_TTE_2023.pdf,306,387,3,What is the total volume of hazardous waste processed by the company from 2019 to 2023?,QuantitativeResponseGenerator,sum,1029.0,"[3, 3, 3, 3, 3]","[2, 3, 4, 5, 6]",0,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_DPSGY_2023.pdf,302,3,0,"What is the reduction in energy consumption (Scopes 1 and 2) from 2021 to 2023, measured in million kWh?",QuantitativeResponseGenerator,reduction_difference,4570.0,"[2, 2]","[6, 4]",0,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_DPSGY_2023.pdf,305,3,0,What is the percentage reduction in logistics-related GHG emissions from 2019 to 2021?,QuantitativeResponseGenerator,reduction_percentage,-18.55,"[0, 0]","[2, 4]",0,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NASDAQ_DASTY_2023.pdf,302,117,0,What is the percentage reduction in energy consumption (MWh) from 2022 to 2023?,QuantitativeResponseGenerator,reduction_percentage,-16.22,"[2, 2]","[1, 2]",0,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NASDAQ_DASTY_2023.pdf,302,117,0,What is the difference in energy consumption (MWh) from 2022 to 2023?,QuantitativeResponseGenerator,increase_difference,-11548.0,"[2, 2]","[2, 1]",0,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NASDAQ_DASTY_2023.pdf,305,117,0,What is the increase difference between the number of EACs acquired during the year in 2023 and the quantity of carbon credits acquired during the year in 2023?,QuantitativeResponseGenerator,increase_difference,30429.0,"[9, 3]","[1, 1]",1,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NASDAQ_DASTY_2023.pdf,305,117,0,What is the average quantity of carbon credits acquired during the year for 2022 and 2023?,QuantitativeResponseGenerator,average,672.0,"[9, 9]","[2, 1]",0,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NASDAQ_DASTY_2023.pdf,305,142,0,What is the sum of the carbon intensity per employee (tCO2eq/employee) for the years 2023 and 2022?,QuantitativeResponseGenerator,sum,16.3,"[1, 1]","[1, 2]",0,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NASDAQ_DASTY_2023.pdf,305,142,0,What is the percentage reduction in carbon intensity per employee (tCO2eq/employee) from 2022 to 2023?,QuantitativeResponseGenerator,reduction_percentage,1.22,"[1, 1]","[2, 1]",0,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NASDAQ_DASTY_2023.pdf,305,142,0,What is the reduction in the quantity of carbon credits acquired during the year from 2022 to 2023?,QuantitativeResponseGenerator,reduction_difference,2.0,"[9, 9]","[1, 2]",0,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NASDAQ_DASTY_2023.pdf,305,142,0,What is the percentage increase in the quantity of carbon credits acquired during the year from 2022 to 2023?,QuantitativeResponseGenerator,increase_percentage,0.3,"[9, 9]","[2, 1]",0,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NASDAQ_DASTY_2023.pdf,306,125,0,What is the total weight of waste (in tons) for the years 2023 and 2022 combined?,QuantitativeResponseGenerator,sum,2252.8,"[0, 0]","[1, 2]",0,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NASDAQ_DASTY_2023.pdf,306,125,0,What is the percentage reduction in the weight of ordinary waste (in tons) from 2022 to 2023?,QuantitativeResponseGenerator,reduction_percentage,31.4,"[1, 1]","[2, 1]",0,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NASDAQ_DASTY_2023.pdf,306,125,0,What is the increase difference in the weight of electrical and electronic waste (in tons) from 2022 to 2023?,QuantitativeResponseGenerator,increase_difference,-9.8,"[2, 2]","[1, 2]",0,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NASDAQ_DASTY_2023.pdf,306,141,0,What is the percentage increase when comparing the weight of ordinary waste in tons in 2023 (1274 tons) to the weight of collected electric and electronic waste in tons in 2023 (47.5 tons)?,QuantitativeResponseGenerator,increase_percentage,-86.84,"[30, 17]","[2, 2]",1,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
NASDAQ_DASTY_2023.pdf,306,141,0,What is the weight of ordinary waste in tons for the year 2023 according to the data?,QuantitativeResponseGenerator,sum,874.0,[30],[2],1,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
heidelberg-materials_2023.pdf,302,355,0,What is the sum of the absolute energy consumption from clinker production and the CO2 emissions from upstream and downstream transportation and distribution in 2022?,QuantitativeResponseGenerator,sum,309160.6,"[28, 21]","[3, 3]",1,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
heidelberg-materials_2023.pdf,305,355,0,"What is the percentage increase when comparing the specific net CO2 emissions per tonne of cementitious material (Scope 1) in 2022, which is 551 kg CO2/t, to the absolute CO2 emissions from external electrical power and thermal energy production (Scope 2) in 2022, which is 4.5 million t?",QuantitativeResponseGenerator,increase_percentage,-99.18,"[4, 6]","[3, 3]",1,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
munich-re_2023.pdf,303,47,0,"What is the average water usage in cubic meters for the year 2023, calculated from the water used and water intensity values?",QuantitativeResponseGenerator,average,216368.5,"[1, 3]","[2, 2]",1,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,302,144,0,What is the percentage reduction in total energy consumption when comparing the total direct consumption of energy in 2023 to the total indirect consumption of energy in 2023?,QuantitativeResponseGenerator,reduction_percentage,97.37,"[1, 2]","[2, 2]",1,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,302,144,0,What is the increase difference between the total indirect consumption of energy in 2023 and the energy intensity in 2023?,QuantitativeResponseGenerator,increase_difference,-375.8,"[2, 5]","[2, 2]",1,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,302,144,0,What is the average total consumption of energy for the years 2023 and 2022?,QuantitativeResponseGenerator,average,16038.0,"[3, 3]","[2, 4]",0,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,302,144,0,What is the reduction raw difference between the energy from renewable sources in 2023 and 2023.1?,QuantitativeResponseGenerator,reduction_difference,-0.16,"[4, 4]","[2, 3]",0,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,302,144,0,What is the percentage decrease in energy intensity from 2021 to 2023?,QuantitativeResponseGenerator,increase_percentage,-42.86,"[5, 5]","[6, 2]",0,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,302,144,0,"What is the total direct consumption of energy in terajoules (TJ) from the years 2021 to 2023, when summing the values from the columns for those years?",QuantitativeResponseGenerator,sum,88628.0,"[1, 1, 1, 1, 1, 1]","[2, 3, 4, 5, 6, 7]",0,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,302,144,0,What is the percentage reduction in total indirect consumption of energy from 2021 to 2022?,QuantitativeResponseGenerator,reduction_percentage,47.41,"[2, 2]","[4, 7]",0,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,302,144,0,What is the increase difference in total consumption of energy (in TJ) from the year 2022 to the year 2023 for the full consolidated values?,QuantitativeResponseGenerator,increase_difference,-2914.0,"[3, 3]","[4, 3]",0,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,302,144,0,"What is the average total energy consumption, including both direct and indirect consumption, for the year 2022?",QuantitativeResponseGenerator,average,11574.0,"[1, 2, 3]","[4, 4, 4]",1,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,302,144,0,What is the reduction difference between the total direct consumption of energy in 2021 and the total consumption of energy in 2021?,QuantitativeResponseGenerator,reduction_difference,-692.0,"[1, 3]","[6, 6]",1,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,302,144,0,What is the percentage increase in total direct consumption of energy from 2021 compared to total indirect consumption of energy in the same year?,QuantitativeResponseGenerator,increase_percentage,1947.83,"[2, 1]","[6, 6]",1,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,302,144,0,"What is the sum of the total direct consumption of energy, total indirect consumption of energy, and energy intensity for the year 2021?",QuantitativeResponseGenerator,sum,14865.1,"[1, 2, 5]","[6, 6, 6]",1,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,302,144,0,What is the reduction percentage when comparing the energy intensity in 2023 (1.2 TJ/€mln) to the total indirect consumption of energy in 2023 (377 TJ)?,QuantitativeResponseGenerator,reduction_percentage,-31316.67,"[5, 2]","[2, 2]",1,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,302,145,0,What is the increase difference between the total indirect consumption of energy in 2023 and the amount produced from renewable sources in the same year?,QuantitativeResponseGenerator,increase_difference,-26097.0,"[2, 4]","[2, 2]",1,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,302,145,0,What is the average electricity consumed from the grid (in MWh) over the years 2021 to 2023?,QuantitativeResponseGenerator,average,47709.17,"[3, 3, 3, 3, 3, 3]","[2, 3, 4, 5, 6, 7]",0,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,302,145,0,What is the reduction in electricity self-produced from renewable sources between the years 2021 and 2021.1?,QuantitativeResponseGenerator,reduction_difference,0.0,"[6, 6]","[6, 7]",0,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,302,145,0,What is the percentage decrease in the total indirect consumption of energy from 2022 to 2023 when comparing the consolidated values?,QuantitativeResponseGenerator,increase_percentage,-51.89,"[2, 2]","[4, 3]",0,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,302,145,0,"What is the total electricity consumed from the grid (in MWh) across the years 2021 to 2023, including both consolidated and full values?",QuantitativeResponseGenerator,sum,286255.0,"[3, 3, 3, 3, 3, 3]","[2, 3, 4, 5, 6, 7]",0,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,302,145,0,What is the reduction percentage in thermal energy consumed from 2022 to 2022.1?,QuantitativeResponseGenerator,reduction_percentage,0.0,"[5, 5]","[4, 5]",0,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,302,145,0,What is the increase difference in the amount of energy produced from renewable sources between the years 2023 and 2022?,QuantitativeResponseGenerator,increase_difference,1734.0,"[4, 4]","[2, 4]",0,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,302,145,0,What is the reduction in the total electricity consumed from the grid in 2022 compared to the electricity self-produced from renewable sources in the same year?,QuantitativeResponseGenerator,reduction_difference,-67754.8,"[6, 3]","[4, 4]",1,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,305,147,0,"What is the percentage reduction in total emissions from Location-based Scope 1, 2 and 3 in 2023 compared to the emission intensity of Market-based Scope 1, 2 in 2023?",QuantitativeResponseGenerator,reduction_percentage,98.64,"[2, 6]","[2, 2]",1,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,305,147,0,"What is the increase difference between the total emissions (Location-based Scope 1, 2 and 3) in 2022 and the emission intensity (Market-based Scope 1, 2) in 2022?",QuantitativeResponseGenerator,increase_difference,-4260.2,"[2, 6]","[4, 4]",1,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,305,147,0,"What is the average total emissions (in kt CO2eq) for the years 2021, 2022, and 2023 based on the location-based Scope 1, 2, and 3 data?",QuantitativeResponseGenerator,average,4305.92,"[2, 2, 2, 2, 2, 2]","[2, 3, 4, 5, 6, 7]",0,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,305,147,0,"What is the raw difference in total emissions (in kt CO2eq) between the years 2023 and 2021.1 for Market-based Scope 1, 2 and 3?",QuantitativeResponseGenerator,reduction_difference,4042.6,"[4, 4]","[2, 7]",0,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,305,147,0,"What is the percentage decrease in market-based Scope 1, 2, and 3 emissions from 2021 to 2022?",QuantitativeResponseGenerator,increase_percentage,-45.16,"[4, 4]","[4, 7]",0,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,305,147,0,"What is the sum of the market-based Scope 1, 2 and 3 emissions for the year 2021 and the year 2023.1?",QuantitativeResponseGenerator,sum,9002.6,"[4, 4]","[6, 3]",0,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,305,147,0,What is the percentage reduction in emissions from Market-based Scope 1 and 2 between the years 2022 and 2023?,QuantitativeResponseGenerator,reduction_percentage,-42.99,"[6, 6]","[2, 4]",0,,"{'type': 'function', 'name': 'reduction_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,305,147,0,What is the increase difference in emissions (kt CO2eq) from Market-based Scope 1 and 2 between the years 2022 and 2021?,QuantitativeResponseGenerator,increase_difference,31.1,"[6, 6]","[4, 6]",0,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_SAPMY_2023.pdf,305,147,0,"What is the average of the total emissions for Location-based Scope 1, 2 and 3 and Market-based Scope 1, 2 and 3 in the year 2021?",QuantitativeResponseGenerator,average,2663.45,"[2, 4]","[6, 6]",1,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_ADDDF_2023.pdf,301,110,0,What is the reduction in the absolute annual CO2e Scope 1 and Scope 2 net emissions in tons for the year 2023 compared to the percentage of more sustainable cotton sourced in the same year?,QuantitativeResponseGenerator,reduction_difference,-164136.0,"[3, 7]","[1, 1]",1,,"{'type': 'function', 'name': 'reduction_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_ADDDF_2023.pdf,301,110,0,What is the percentage decrease when comparing the number of funded ventures for ‘Black Ambition’ in 2022 to the percentage of more sustainable cotton sourced in 2022?,QuantitativeResponseGenerator,increase_percentage,-69.0,"[3, 11]","[2, 2]",1,,"{'type': 'function', 'name': 'increase_percentage', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_ADDDF_2023.pdf,301,110,0,What is the sum of the percentage of more sustainable cotton sourced in 2021 and the number of scholarships granted to students at adidas’ HBCU partner schools in 2021?,QuantitativeResponseGenerator,sum,155.0,"[3, 13]","[3, 3]",1,,"{'type': 'function', 'name': 'sum', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_ADDDF_2023.pdf,305,110,0,What is the increase difference between the absolute annual CO2 Scope 1 and Scope 2 net emissions in 2023 and the number of scholarships granted to students at adidas’ HBCU partner schools in 2023?,QuantitativeResponseGenerator,increase_difference,-164181.0,"[7, 13]","[1, 1]",1,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_ADDDF_2023.pdf,305,110,0,What is the increase difference in absolute annual CO2 Scope 1 and Scope 2 net emissions (in tons) in own operations from 2021 to 2022?,QuantitativeResponseGenerator,increase_difference,-25738.0,"[7, 7]","[2, 3]",0,,"{'type': 'function', 'name': 'increase_difference', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
OTC_ADDDF_2023.pdf,305,110,0,What is the average of the absolute annual CO2 Scope 1 and Scope 2 net emissions in 2021 and the number of scholarships granted to students at adidas’ HBCU partner schools in 2021?,QuantitativeResponseGenerator,average,69233.0,"[7, 13]","[3, 3]",1,,"{'type': 'function', 'name': 'average', 'args': [{'name': 'values', 'default': None}, {'name': 'to_str', 'default': True}], 'keywords': {}}"
